merge_label,Zip5,delta_hhi,acquiror_share,target_share,merge_id,-5,-4,-3,-2,-1,0,1,2,3,4,5
Beazer/Ellington - American Homes 4 Rent,85323,0,0,0,1,4.6643369499706,4.76402143819279,5.13343016733388,6.79376993807469,7.35116123428311,7.41371969246344,8.14440240322554,8.40139118620038,8.70643444898249,13.5983523482842,13.8443528758938
Beazer/Ellington - American Homes 4 Rent,85326,0,0,0,1,37.2627267562031,38.1118559091998,32.5648773561732,35.9677678203392,38.4020503294439,84.0539054235421,85.1994238271961,84.9772151433681,86.9085381650512,157.754605600116,157.437449924592
Beazer/Ellington - American Homes 4 Rent,85335,0,0,0,1,3.84275442346761,4.1684424215584,4.55339793816619,6.39416519886646,7.83557022526085,8.22142685664412,8.76848286186075,9.16891246407663,9.69605142332415,15.7244026792255,15.6985606191984
Beazer/Ellington - American Homes 4 Rent,85338,0,0,0,1,14.5839873089886,13.9092622205279,13.6978284360124,13.9600303766345,12.3766271398112,12.1837620749785,12.362031611522,10.5459967350103,15.6863639106765,15.6217734811129,14.1794473735251
Beazer/Ellington - American Homes 4 Rent,85339,0,0,0,1,6.34682244152924,6.43219609652597,6.77815453212173,8.85667989263464,9.91104760649027,10.3130373926576,10.4602504805634,8.84898658922223,10.0665335033004,9.14259512795872,8.96160770526202
Beazer/Ellington - American Homes 4 Rent,85340,0,0,0,1,5.41765339950616,5.3325625669948,5.43083781123427,5.93516195218137,6.08764094770129,6.01204644454737,6.3346108786896,6.59940576186243,6.97508539930645,6.93696474452582,6.61601933381337
Beazer/Ellington - American Homes 4 Rent,85345,0,0,0,1,3.60417739105156,3.64045952173462,3.96538709798134,5.24138164425702,6.15348553801845,6.29028874137518,6.29900634492829,6.40188421099109,6.80542909274759,9.27996232829323,9.23699363985392
Beazer/Ellington - American Homes 4 Rent,85353,0,0,0,1,38.9551197123791,44.4746172661283,45.0184184392037,60.0588968642032,65.6074746368513,64.8001393866706,64.7777814903835,65.9513912264698,66.1828015754849,66.5240480595418,65.534483536079
Beazer/Ellington - American Homes 4 Rent,85355,0,0,0,1,54.3727058513093,50.2490004503585,55.3598923200256,55.3711248595812,53.8401831627624,50.1941803887925,51.3044984417987,50.8229816149214,50.4563167618765,54.1414570203714,53.7396038071565
Beazer/Ellington - American Homes 4 Rent,85363,0,0,0,1,10.8008980081969,11.1495843337235,12.0562181285499,12.7761222243531,12.834903977515,12.6621972318339,12.5749708167291,12.4934800828305,12.3374623132822,11.791028648068,11.6828353163872
Beazer/Ellington - American Homes 4 Rent,85374,0,0,0,1,2.8502644838896,2.99386451154335,3.02633895543642,3.00000970686355,3.01832713103623,2.90734296398331,2.83245247924312,2.57615663273665,2.57518267531261,3.91653231019763,4.02087948036505
Beazer/Ellington - American Homes 4 Rent,85379,0,0,0,1,8.19900322933867,8.58292959610033,8.82282181889498,7.08301114425003,7.49141653996299,7.40108280731225,7.3560611558924,7.42212742487299,5.70803831986447,5.01637687713512,5.30126449507604
Beazer/Ellington - American Homes 4 Rent,85381,0,0,0,1,4.63705304011866,4.76533611665782,4.79567596170414,4.45001152194157,4.76832029185493,4.72029285318047,4.43166722485833,4.3658853206602,4.48921298981317,4.85849974642041,4.85094044393111
Beazer/Ellington - American Homes 4 Rent,85382,0,0,0,1,1.79369526783222,1.83815743166045,2.15876033747078,2.95499141461391,2.96412079568942,2.98211295804682,3.07290937162519,3.13582262534643,3.17645391532892,3.87492594085966,3.86223411551216
Beazer/Ellington - American Homes 4 Rent,85383,0,0,0,1,15.6143493079306,15.1516580074134,13.4490464279154,16.6423916356824,13.9185170702229,12.209593062099,16.3044615276925,17.0185885948007,16.3017758968422,21.4255775785886,21.4204585358529
Beazer/Ellington - American Homes 4 Rent,85388,0,0,0,1,9.56896807926965,9.2560178169616,8.82436692279356,9.35238812564767,9.6248554351729,11.1597761693927,11.8860994344536,10.8847966269841,10.9265924903976,19.8126141576924,19.9914424260259
Beazer/Ellington - American Homes 4 Rent,85392,0,0,0,1,3.20614760615843,3.33766909469303,3.64936794578038,4.9704760572038,5.53156477261081,5.8574232834181,6.25568556196132,6.55619582719794,6.91616561195015,8.1063013443631,8.06578750043216
Beazer/Ellington - American Homes 4 Rent,85395,0,0,0,1,25.7917499866728,21.0124942495325,12.1385025878943,14.6203690641925,13.5678324793941,12.77128653078,12.4589100346021,12.5675474184358,11.6173424256257,4.61084878225478,4.31400308818117
Beazer/Ellington - American Homes 4 Rent,85396,0,0,0,1,206.003350506826,199.194248973029,225.341583911355,256.886756722636,249.753452398123,248.227623464336,239.324047881833,236.51953613798,664.372300199588,804.603827090627,802.940536633176
Beazer/Ellington - American Homes 4 Rent,85705,0,0,0,1,2.84818310690674,2.93510820085157,2.97651115899787,3.06769113583601,3.11236949759672,3.13398509690849,3.16744219912634,3.06892569346058,2.99399472615122,3.15389494518238,3.18744580229455
Beazer/Ellington - American Homes 4 Rent,85713,0,0,0,1,1.83334255164633,1.83796159213138,1.87140013625318,1.91153719008264,1.96147564432502,1.97639924191613,1.98303300460294,1.95570560423127,2.06543252867447,2.36521388095927,2.42573003935177
Beazer/Ellington - American Homes 4 Rent,85730,0,0,0,1,2.32601953932077,2.34076432969069,2.47824021698012,2.54139004613472,2.53836046907176,2.55462716049383,2.57035619695852,2.63695550198849,2.71921889417009,2.80172146997049,3.22562312460746
Beazer/Ellington - American Homes 4 Rent,85746,0,0,0,1,12.7478201526855,2.59846603908925,22.4634447214273,20.7495772705895,3.47007083245344,3.49075084308669,3.42021438959016,3.32385391866744,3.63187583038933,3.74816643086653,3.70000941553092
Beazer/Ellington - American Homes 4 Rent,92324,0,0,0,1,2.87681149551245,2.91768992802025,2.89000031652184,3.13458664556045,3.28927459653758,3.35262632234981,3.30089499638041,3.44916171803577,3.40993566927334,3.83661822888229,3.80732268372544
Beazer/Ellington - American Homes 4 Rent,92337,0,0,0,1,4.9080681088836,5.09724251278305,5.39354898714804,6.45466420431512,6.67505583330499,7.75401294580103,7.96614047077313,8.28407433377811,8.65820709470089,10.32,10.8643424391092
Beazer/Ellington - American Homes 4 Rent,92346,0,0,0,1,19.9589854579515,20.0090069324805,20.2895490829187,21.2529192228128,22.0977479976194,22.4969869146006,22.4730679277237,22.5155777746126,22.9975296542678,25.4426871688834,25.3173555992104
Beazer/Ellington - American Homes 4 Rent,92377,0,0,0,1,10.9106213218651,11.7883549822068,11.9475669992036,13.2846098873252,14.423239066173,14.524921488977,14.3698060941828,14.1707011453241,14.0635172526042,16.9862402153676,17.063380022342
Beazer/Ellington - American Homes 4 Rent,92407,0,0,0,1,48.0118829576543,47.9608921473365,47.8138142231533,47.4745850766842,47.2338208759314,47.0294008705645,46.2416942563677,44.6529649864678,44.0601053993447,43.8369420905112,44.5193284527812
Beazer/Ellington - American Homes 4 Rent,92530,0,0,0,1,3.15889426093714,4.46548972074756,4.34719851771874,4.00996772321478,3.85000898452416,3.80666746583887,3.81342671638171,3.73897180654101,3.72844858710871,4.57885997885707,4.59132166024203
Beazer/Ellington - American Homes 4 Rent,92545,0,0,0,1,4.52022470697579,4.49359263919951,4.45859490423438,4.69567580675717,6.66735427594743,10.2868878756576,9.96595554286318,7.19704344122324,7.12062710029783,7.06221585608308,7.09375315213259
Beazer/Ellington - American Homes 4 Rent,92563,0,0,0,1,3.13259641597008,3.31743369242534,3.25276956900672,3.40298492713991,3.68705977459509,3.76846461748064,3.57638113072375,3.48869792989562,3.46706985275663,4.34304599898044,4.33627114317204
Beazer/Ellington - American Homes 4 Rent,95823,0,0,0,1,5.39791303603206,5.60286720724318,5.29899883237152,5.56122091700075,6.51959827902285,6.58562793031445,6.51135409763045,6.46064725994252,6.38525386894732,6.84675358835689,6.82828515738813
Beazer/Ellington - American Homes 4 Rent,95829,0,0,0,1,4.60652057574557,7.22716837059741,5.37390128664342,4.92900074441885,4.41543364992268,4.14796944817099,4.12593487859184,4.09712630875473,4.06295592829309,4.07608659525878,4.06568877551021
Colony American - Starwood Waypoint,30039,0,0,0,2,5.16951522511982,5.33476096820385,5.72356773509391,6.56160207643791,7.35588906574211,7.85558754371948,8.02188202001871,9.5722445699469,9.59516871668644,,
Colony American - Starwood Waypoint,30082,0,0,0,2,5.12787673311506,5.18826128495883,5.29820543967653,5.20085554155151,5.19196235015283,5.36058097027982,5.56827100886917,5.25015973325391,5.24112722177171,,
Colony American - Starwood Waypoint,30127,0,0,0,2,3.70362760921217,3.9596882558452,4.32332461887146,4.72104397506925,5.69183508636893,6.03497746581589,6.75833333333333,7.23933548934129,7.24884927255279,,
Colony American - Starwood Waypoint,30135,0,0,0,2,15.231238903711,10.5292284290374,15.1389114303658,15.5775155441428,15.8505858765872,15.9101324371209,13.6879835711904,14.6835767057871,14.5976213836111,,
Colony American - Starwood Waypoint,30152,0,0,0,2,5.02704615868943,5.08783939783877,5.20747240969168,5.43143327035491,5.73733992943928,5.98505505518534,6.73861008560185,6.70528782963956,6.68422216804522,,
Colony American - Starwood Waypoint,30331,0,0,0,2,4.08747288158593,4.19843722355536,4.37226990787898,4.62570295822573,5.08536444992299,5.37371078835743,5.42566101089879,5.47209775631464,5.4363452749998,,
Colony American - Starwood Waypoint,32114,0,0,0,2,7.18638525564804,7.34948137326516,7.5153169912796,7.54385448884674,7.50323565160867,7.59166997837384,7.84710371473117,8.08024785583137,8.05565907087084,,
Colony American - Starwood Waypoint,32701,0,0,0,2,7.38894934705184,7.71788635723544,7.96282610753052,7.67602747470179,7.45442875146895,7.2010813521555,7.10277240340969,7.01445468311737,7.02302749691754,,
Colony American - Starwood Waypoint,32703,0,0,0,2,6.17175429618221,6.10363535922371,6.27457207664394,6.41616755197645,6.25869646908671,6.30925126665416,6.0569604771168,6.10152251147959,5.9979865487343,,
Colony American - Starwood Waypoint,32707,0,0,0,2,6.20204638459109,6.02254688319975,6.79002550258603,6.84731205940633,6.78415879818006,6.96125019981425,6.95648589897941,8.04516527698641,8.00811291771033,,
Colony American - Starwood Waypoint,32708,0,0,0,2,32.2436865317145,33.98444353234,34.5940373712849,34.7737819672368,34.0678281356563,33.7762846559164,32.7489805396947,32.5614327507583,32.48662182595,,
Colony American - Starwood Waypoint,32712,0,0,0,2,5.1356997882834,5.78994489014503,5.95249316890515,7.15977822204929,8.315804605518,8.90945916900731,9.1115538592978,10.1818494758077,9.99985355060466,,
Colony American - Starwood Waypoint,32714,0,0,0,2,6.673696483044,6.33163870081581,4.60730317301812,4.39388274671082,4.10312273770767,3.96096300192204,3.70820061638057,3.70005857259944,3.75447559459378,,
Colony American - Starwood Waypoint,32726,0,0,0,2,10.2638872678873,10.1687768578864,9.81883034128613,9.79298495428042,8.97922874383913,8.72032055456823,8.53228359307102,8.24151781452167,8.19598981775122,,
Colony American - Starwood Waypoint,32738,0,0,0,2,2.11690225807053,2.42673702782528,4.5154569364034,5.45792884515,5.42052277862111,5.44760464451451,5.55585592079969,5.69484424244125,5.6984470398309,,
Colony American - Starwood Waypoint,32746,0,0,0,2,5.66720149060608,5.28088608250091,5.29902249831823,5.51219093943886,5.732094911422,5.77896099524705,6.05463600298515,6.11096608668763,6.09305263178984,,
Colony American - Starwood Waypoint,32750,0,0,0,2,6.43991543192772,4.0057289448485,4.20654766885238,4.3806557712716,4.4624781793089,4.58943224854999,4.68981708677129,5.11694337010785,5.15738276746164,,
Colony American - Starwood Waypoint,32751,0,0,0,2,34.7656360298854,34.9432681858613,33.3579336169664,42.2346014283396,41.8048386285455,41.4054562029871,44.4003154625865,43.1577517971061,43.0101130279596,,
Colony American - Starwood Waypoint,32757,0,0,0,2,4.05161403972343,4.62138918756729,3.99991025402339,3.94349402013117,3.85097935773611,3.69918770198271,3.71082877412721,3.74624980412758,3.65012648349633,,
Colony American - Starwood Waypoint,32765,0,0,0,2,4.78799479508403,5.19951418960531,5.51492158592517,5.82249658155094,6.02166153438777,6.10205675278294,6.42498803144708,6.82016620498615,6.87579051734632,,
Colony American - Starwood Waypoint,32766,0,0,0,2,6.45983379501385,6.99107655846021,7.746717971933,7.9786672670602,7.88337195784759,7.97800579835021,8.08688123272198,8.73693562787766,8.86609037079256,,
Colony American - Starwood Waypoint,32771,0,0,0,2,7.46366907174571,6.48323970655654,6.61417048632091,6.74108250839328,6.71533925368083,6.73576196812892,6.95910458444586,6.99389466041983,6.97375452395122,,
Colony American - Starwood Waypoint,32773,0,0,0,2,5.6399441095372,5.56967322200167,5.79335336821478,5.90297317108538,5.93690507263751,6.46134630483745,6.55634109575635,6.77979269553568,5.53308355719286,,
Colony American - Starwood Waypoint,32779,0,0,0,2,4.48243750975727,4.23233054712436,4.3781401119179,4.6173656497227,4.66359677146907,4.66810271051149,4.88798850867885,5.01106595270051,4.98042535771158,,
Colony American - Starwood Waypoint,32792,0,0,0,2,12.8219249800238,12.9350890518276,13.1343665306986,13.2160175093485,13.0632074632759,13.2104621237937,13.2062370772872,13.3149843654691,13.3320710059172,,
Colony American - Starwood Waypoint,32796,0,0,0,2,8.40808207904779,8.09586834758778,7.6474057934111,7.26594368570791,6.88758461727306,6.77683577020565,6.28095374443654,5.73854235329017,5.7270640997526,,
Colony American - Starwood Waypoint,32807,0,0,0,2,32.9751044487992,32.8932263381967,33.1935149401452,33.1358146640636,32.7722027525598,32.6535202905629,32.4488161585185,32.5787477429867,32.444000453334,,
Colony American - Starwood Waypoint,32808,0,0,0,2,4.64531619871396,4.91903858359691,5.13854706054775,4.77908177925512,5.32515928014599,5.78400680132672,11.0615767675439,11.8595352190054,11.8082328342101,,
Colony American - Starwood Waypoint,32809,0,0,0,2,4.19975851787992,4.3466692405725,4.24445399223803,4.28724237342884,4.34918790001208,4.40875897766031,4.48025418782679,4.45975234980681,4.47427203573977,,
Colony American - Starwood Waypoint,32810,0,0,0,2,16.3197213390083,10.4199641236678,10.4194496243032,5.68490144805081,5.70180110886541,10.2524873417454,10.1889011329974,10.5244219010663,10.5091025579066,,
Colony American - Starwood Waypoint,32811,0,0,0,2,29.8190466768234,29.9530179661129,14.0242110409602,13.9808013170023,13.7345443810252,13.1513908851786,18.7250500890753,20.8618983926136,22.151282568805,,
Colony American - Starwood Waypoint,32812,0,0,0,2,4.06946324610287,4.61048951651944,4.19968789813479,4.06475866166281,3.86553477314397,3.71381899311736,3.58135601826147,3.54684361523567,3.54424788949484,,
Colony American - Starwood Waypoint,32817,0,0,0,2,3.92655271559231,4.06335531208961,4.38405387052965,4.50261259695127,4.58488411666943,4.61880702156184,4.58397964242173,4.68682545782011,4.74361966420361,,
Colony American - Starwood Waypoint,32818,0,0,0,2,3.39048718049861,3.59633947582524,4.34775087886441,4.48353106764005,3.91237027811675,4.56507937157059,4.6515997070781,5.14996889325204,5.06762119624224,,
Colony American - Starwood Waypoint,32822,0,0,0,2,8.78285436682756,8.80067861037536,8.57069309222069,8.50298141247767,8.58391649164112,8.44167154227604,8.38569189869194,8.45659971761251,8.46043411271848,,
Colony American - Starwood Waypoint,32824,0,0,0,2,4.16732781656524,4.26469690373548,4.96609947230139,5.15559459699967,5.33832522084591,5.19207443582623,5.10983461684131,5.24311480455525,5.32549903574969,,
Colony American - Starwood Waypoint,32825,0,0,0,2,9.70839887278921,9.86521789028748,10.3398114573635,11.7563766803108,13.7118637784343,10.8492494207477,10.980921666116,11.555802936095,11.7264399124915,,
Colony American - Starwood Waypoint,32826,0,0,0,2,8.24923642860153,8.34642836357095,8.98033334426846,9.70753363841268,10.1969247896295,10.812981013133,10.6273266659281,11.0198079234253,11.1376936362499,,
Colony American - Starwood Waypoint,32828,0,0,0,2,2.67089956925674,2.90998939974365,3.41317104054348,3.6214998583641,3.66580915170992,3.64188244678286,3.86732394657947,4.0894765247945,4.26923156415344,,
Colony American - Starwood Waypoint,32829,0,0,0,2,5.10339069641424,5.27873586054531,5.91818678738383,5.99273387895888,6.44687182464799,6.42419964954995,6.37242895631718,6.40474009192905,6.40474009192905,,
Colony American - Starwood Waypoint,32835,0,0,0,2,15.2780789407199,15.4156019408367,20.2428542298966,20.3121688404174,19.9803276605153,19.7345130296788,19.5760482427998,19.4638167614812,19.385132874772,,
Colony American - Starwood Waypoint,32837,0,0,0,2,14.3971131741752,14.5616854499407,14.8740862742386,15.0126925070873,14.8855852384644,14.7729633974413,14.8474938507337,14.9190067679986,14.9290901832115,,
